order_time,original_product_id,age,price,age_range,prefecture,area,tab,big_category,middle_category,color,favorite,review
2014/05/05 0:00:00,299066,36,2563,35歳-39歳,東京都,関東,レディース,トップス,カットソー,L(002),11055,4.02
2015/11/05 0:00:00,814397,不明,882,不明,大阪府,近畿,レディース,インナー,ショーツ,ライム,38,4
2016/04/28 0:00:00,1123614,30,1843,30歳-34歳,愛知県,中部,レディース,トップス,カーディガン,ブラック,184,0
2015/06/22 0:00:00,764896,27,3781,25歳-29歳,滋賀県,近畿,レディース,シューズ,パンプス,ホワイト,4186,4.5
2013/11/20 0:00:00,134733,23,1886,20歳-24歳,徳島県,四国,不明,,,ブラック,6736,3.8
2016/12/04 0:00:00,1267537,19,182,15歳-19歳,宮城県,東北,レディース,アクセサリー,リング,,128,3
2016/04/28 0:00:00,717138,30,1680,30歳-34歳,山梨県,中部,レディース,パンツ,レギンス,◆フリー,21759,3.48
2015/05/22 0:00:00,663563,26,1579,25歳-29歳,神奈川県,関東,レディース,トップス,カットソー,M,24836,4.05
2017/01/02 0:00:00,1279343,37,1377,35歳-39歳,大阪府,近畿,キッズ,パンツ,チノパンツ,140cm,825,4.4
2016/12/09 0:00:00,1262151,38,1593,35歳-39歳,栃木県,関東,レディース,トップス,ニット・セーター,M,2586,3.81
2014/04/28 0:00:00,211279,29,1800,25歳-29歳,静岡県,中部,レディース,パンツ,その他パンツ,F,755,3.84
2015/01/12 0:00:00,685220,28,1665,25歳-29歳,京都府,近畿,レディース,シューズ,パンプス,3L(006),12389,3.74
2016/07/27 0:00:00,977017,24,1790,20歳-24歳,福岡県,九州,レディース,カラーコンタクト,1日タイプ,度数：-1.50,492,3
2016/08/14 0:00:00,1132936,47,931,45歳-49歳,和歌山県,近畿,レディース,パンツ,その他パンツ,ワンサイズ,7854,3.88
2014/07/27 0:00:00,490514,37,980,35歳-39歳,茨城県,関東,レディース,シューズ,サンダル,ブラック,9931,3.86
2016/07/04 0:00:00,847993,36,598,35歳-39歳,愛知県,中部,レディース,インナー,ショーツ,ワンサイズ,1654,4
2015/03/08 0:00:00,223976,24,723,20歳-24歳,千葉県,関東,レディース,小物,ベルト,FREE,1505,4.02
2013/06/14 0:00:00,199151,23,1696,20歳-24歳,広島県,中国,不明,,,M,380,3.16
2016/03/25 0:00:00,738891,17,1610,15歳-19歳,山梨県,中部,メンズ,トップス,ニット・セーター,L,115,4.5
2016/01/26 0:00:00,831763,33,1125,30歳-34歳,福岡県,九州,不明,,,ディープボルドー,7074,4.19
2015/12/12 0:00:00,862685,23,3040,20歳-24歳,東京都,関東,レディース,トップス,ニット・セーター,ネイビー,431,0
2014/11/25 0:00:00,436625,27,700,25歳-29歳,愛知県,中部,不明,,,選択,996,4.45
2015/09/05 0:00:00,522259,28,1825,25歳-29歳,東京都,関東,レディース,トップス,ブラウス,-,46824,3.76
2013/03/27 0:00:00,134946,20,1143,20歳-24歳,東京都,関東,不明,,,ホワイト,1316,3.61
2016/04/14 0:00:00,966461,47,1492,45歳-49歳,神奈川県,関東,キッズ,パンツ,ハーフパンツ,3-1オフホワイト,130,0
2012/07/27 0:00:00,91123,29,1124,25歳-29歳,千葉県,関東,レディース,ワンピース・ドレス,ワンピース,グリーン,178,1.25
2017/01/04 0:00:00,1045033,35,208,35歳-39歳,岡山県,中国,レディース,インナー,ショーツ,F,8003,4.14
2016/04/25 0:00:00,969355,22,1980,20歳-24歳,神奈川県,関東,レディース,シューズ,パンプス,ネイビー,2856,3.95
2016/08/19 0:00:00,1193207,47,1080,45歳-49歳,埼玉県,関東,レディース,トップス,Ｔシャツ,ピンク,9458,4.56
2015/11/06 0:00:00,206368,43,2000,40歳-44歳,愛知県,中部,レディース,トップス,ニット・セーター,ノーマル,30073,4.23
2017/01/10 0:00:00,1393593,35,5175,35歳-39歳,和歌山県,近畿,レディース,アウター,チェスターコート,キャメル,982,0
2012/08/05 0:00:00,112436,38,1886,35歳-39歳,福岡県,九州,不明,,,M,0,0
2015/09/22 0:00:00,343306,27,1800,25歳-29歳,京都府,近畿,レディース,インナー,ブラ,ショッキングピンク,31127,4.56
2017/01/04 0:00:00,850435,20,1150,20歳-24歳,富山県,中部,レディース,インナー,ブラ&ショーツセット,ブラック【即納】,25097,4.18
2012/11/06 0:00:00,120604,25,2372,25歳-29歳,広島県,中国,レディース,シューズ,ブーツ,L(004),5705,3.77
2016/07/06 0:00:00,1180340,19,2505,15歳-19歳,北海道,北海道,レディース,トップス,シャツ,ブルー,9372,3.88
2015/05/17 0:00:00,755634,21,1202,20歳-24歳,北海道,北海道,レディース,小物,その他小物,フリーサイズ(007),121,0
2014/06/04 0:00:00,475274,27,490,25歳-29歳,兵庫県,近畿,レディース,シューズ,サンダル,ブラック,36225,4.3
2014/06/03 0:00:00,499158,27,1649,25歳-29歳,新潟県,中部,レディース,シューズ,パンプス,【38】(23.0cm〜23.5cm),2869,3.57
2015/06/18 0:00:00,619430,24,704,20歳-24歳,愛知県,中部,レディース,インナー,シリコンブラ,A,34392,3.5
2014/02/02 0:00:00,343306,44,1440,40歳-44歳,神奈川県,関東,レディース,インナー,ブラ,M,31127,4.56
2013/11/15 0:00:00,318730,26,2191,25歳-29歳,静岡県,中部,レディース,トップス,パーカ,レッド,33358,3.65
2016/10/17 0:00:00,1261447,28,2768,25歳-29歳,,,レディース,シューズ,ブーツ,#38(24.0cm),5528,4.05
2014/08/29 0:00:00,139238,27,815,25歳-29歳,三重県,近畿,レディース,小物,ベルト,FREE,4467,4
2016/04/11 0:00:00,490513,32,480,30歳-34歳,熊本県,九州,レディース,シューズ,サンダル,ブラック,25387,3.94
2015/09/04 0:00:00,638862,25,1658,25歳-29歳,岡山県,中国,レディース,パンツ,パンツ全般,Mサイズ,115398,4.06
2015/10/04 0:00:00,560858,23,2926,20歳-24歳,神奈川県,関東,レディース,ワンピース・ドレス,ワンピース,M,10681,3.94
2014/04/13 0:00:00,326271,25,1661,25歳-29歳,埼玉県,関東,レディース,パンツ,スキニーパンツ,XS(005),54912,4.26
2013/05/31 0:00:00,208707,16,1210,15歳-19歳,大阪府,近畿,レディース,トップス,タンクトップ,M(001),992,4.42
2015/11/01 0:00:00,818669,26,2290,25歳-29歳,三重県,近畿,レディース,トップス,シャツ,1.レッド【入荷済】,15778,4.29
2016/11/30 0:00:00,205635,33,848,30歳-34歳,静岡県,中部,レディース,トップス,Ｔシャツ,Mサイズ,23315,4.07
2016/08/03 0:00:00,238126,41,860,40歳-44歳,東京都,関東,メンズ,トップス,Ｔシャツ,LL,7673,4.13
2016/06/13 0:00:00,793475,23,1380,20歳-24歳,岐阜県,中部,レディース,パンツ,パンツ全般,L,30000,3.61
2013/01/30 0:00:00,119599,47,762,45歳-49歳,兵庫県,近畿,レディース,トップス,カーディガン,M(003),488,4.42
2017/01/18 0:00:00,1316098,38,1499,35歳-39歳,長野県,中部,レディース,シューズ,パンプス,ブラック,11455,3.7
2016/07/29 0:00:00,1194501,25,980,25歳-29歳,静岡県,中部,レディース,トップス,ブラウス,◆フリー,7497,3.33
2013/10/19 0:00:00,198692,42,900,40歳-44歳,山形県,東北,不明,,,M,67,4
2015/07/15 0:00:00,506494,42,3280,40歳-44歳,大阪府,近畿,レディース,水着,その他水着,ピンク,33,0
2016/04/30 0:00:00,985721,40,888,40歳-44歳,北海道,北海道,キッズ,トップス,Ｔシャツ,130,368,5
2017/01/05 0:00:00,1291464,18,1034,15歳-19歳,北海道,北海道,レディース,パンツ,パンツ全般,グレー,167,0
2016/04/24 0:00:00,473793,25,1760,25歳-29歳,熊本県,九州,レディース,トップス,カットソー,◆フリー,19169,3.78
2012/08/27 0:00:00,118906,30,2267,30歳-34歳,北海道,北海道,不明,,,ブラック,179,0
2014/05/21 0:00:00,453007,30,1250,30歳-34歳,栃木県,関東,不明,,,M(001),5980,4.04
2015/11/02 0:00:00,492072,22,948,20歳-24歳,東京都,関東,レディース,スカート,ミニスカート,丈ロングタイプ(インナーなし),42373,4.11
2015/05/25 0:00:00,234667,22,1050,20歳-24歳,京都府,近畿,レディース,トップス,ブラウス,ホワイト,17767,3.2
2016/11/12 0:00:00,947031,40,2215,40歳-44歳,石川県,中部,レディース,バッグ,ハンドバッグ,アイボリー,27856,4.45
2015/07/20 0:00:00,792047,25,1392,25歳-29歳,北海道,北海道,レディース,ワンピース・ドレス,シャツワンピース,ブルー,647,3.33
2013/06/30 0:00:00,221942,41,1791,40歳-44歳,兵庫県,近畿,レディース,ワンピース・ドレス,ワンピース,,113,3.85
2015/10/19 0:00:00,586813,33,3000,30歳-34歳,兵庫県,近畿,レディース,小物,その他小物,,766,3.1
2016/06/27 0:00:00,1145180,37,1440,35歳-39歳,北海道,北海道,キッズ,トップス,Ｔシャツ,キッズXXX,23,0
2016/01/22 0:00:00,921667,17,1980,15歳-19歳,愛知県,中部,レディース,財布,長財布,ピンク,682,3.33
2016/12/07 0:00:00,1400548,47,4184,45歳-49歳,愛知県,中部,レディース,アウター,ハーフコート,ホワイト,2704,3.55
2017/01/08 0:00:00,1422494,58,1750,55歳-59歳,神奈川県,関東,レディース,スカート,フレアスカート,グレー,186,4
2016/05/22 0:00:00,987813,29,1590,25歳-29歳,福井県,中部,レディース,シューズ,サンダル,ホワイト,61366,3.5
2016/07/04 0:00:00,850144,30,1177,30歳-34歳,愛知県,中部,レディース,ワンピース・ドレス,ワンピース,L,1168,3
2016/02/26 0:00:00,233975,28,2200,25歳-29歳,山梨県,中部,レディース,インナー,ブラ,ネイビー,39381,4.51
2015/10/09 0:00:00,237231,18,2469,15歳-19歳,奈良県,近畿,メンズ,アウター,テーラードジャケット,M,1764,3.88
2013/11/20 0:00:00,311877,24,2848,20歳-24歳,大阪府,近畿,レディース,ワンピース・ドレス,ワンピース,ブラック,42,5
2017/01/02 0:00:00,1047178,43,925,40歳-44歳,新潟県,中部,キッズ,パンツ,パンツ全般,130cm,445,3.25
2014/02/07 0:00:00,366364,21,5143,20歳-24歳,宮城県,東北,レディース,アウター,ショートコート,チャコールグレー,20,0
2015/03/09 0:00:00,692961,18,950,15歳-19歳,沖縄県,九州,レディース,トップス,Ｔシャツ,ホワイト,21022,3.97
2015/05/23 0:00:00,506657,37,2175,35歳-39歳,鹿児島県,九州,レディース,スカート,ロングスカート,M(80cm),1643,4.23
2014/08/13 0:00:00,344790,24,3619,20歳-24歳,熊本県,九州,メンズ,アウター,ダウンジャケット・ダウンコート,L,18,0
2015/07/26 0:00:00,537728,38,3502,35歳-39歳,愛知県,中部,レディース,パンツ,オールインワン,フリー,867,4.26
2013/05/31 0:00:00,91037,32,1505,30歳-34歳,北海道,北海道,不明,,,ブルー,1111,2.3
2014/08/18 0:00:00,498559,41,908,40歳-44歳,福島県,東北,レディース,アクセサリー,ネックレス,,419,4.33
2015/05/30 0:00:00,740113,20,3325,20歳-24歳,千葉県,関東,レディース,シューズ,サンダル,M,900,3.16
2012/10/23 0:00:00,123842,22,1896,20歳-24歳,福島県,東北,レディース,トップス,ニット・セーター,M(003),66,1
2013/02/05 0:00:00,58850,29,500,25歳-29歳,福岡県,九州,不明,,,ブラック,0,0
2013/02/15 0:00:00,135844,23,900,20歳-24歳,千葉県,関東,不明,,,度数：±0.00,452,4.42
2016/07/08 0:00:00,969819,24,1432,20歳-24歳,鹿児島県,九州,レディース,トップス,カットソー,1.ブラック【入荷済】,8318,3.94
2013/03/20 0:00:00,186332,27,3315,25歳-29歳,広島県,中国,レディース,ワンピース・ドレス,ワンピース,M,7,0
2017/02/05 0:00:00,1492134,34,1338,30歳-34歳,岡山県,中国,レディース,トップス,カットソー,［ONE SIZE］,249,5
2016/01/06 0:00:00,367854,22,1602,20歳-24歳,青森県,東北,レディース,シューズ,パンプス,ヒョウ柄,50984,3.94
2012/09/23 0:00:00,120551,27,1219,25歳-29歳,青森県,東北,レディース,インナー,レギンス・スパッツ,S(000),55,1
2015/11/15 0:00:00,747790,33,1653,30歳-34歳,東京都,関東,レディース,スカート,ひざ丈スカート,【ロング】,37092,4.25
2014/06/07 0:00:00,328549,29,1068,25歳-29歳,大阪府,近畿,レディース,ワンピース・ドレス,ワンピース,ブラック,2368,4
2016/09/21 0:00:00,1266581,45,3750,45歳-49歳,東京都,関東,メンズ,パンツ,パンツ全般,L,40,0
2013/08/27 0:00:00,287959,24,1600,20歳-24歳,和歌山県,近畿,レディース,帽子,ニット帽,フリーサイズ,111,4
2016/10/25 0:00:00,1393701,20,1787,20歳-24歳,栃木県,関東,レディース,パンツ,パンツ全般,［ONE SIZE］,465,3
2013/11/24 0:00:00,343605,21,1239,20歳-24歳,京都府,近畿,レディース,トップス,カットソー,ホワイト,2414,3.15
2015/08/04 0:00:00,787565,25,3135,25歳-29歳,千葉県,関東,レディース,ワンピース・ドレス,サロペット,ブラック,7694,2.67
2015/02/05 0:00:00,695847,27,1980,25歳-29歳,北海道,北海道,レディース,スカート,その他スカート,ホワイト,2025,3.52
2015/08/30 0:00:00,640526,18,1649,15歳-19歳,岐阜県,中部,レディース,小物,スマホケース,F(フリーサイズ)(020),3396,4.17
2016/11/13 0:00:00,1097286,31,824,30歳-34歳,静岡県,中部,キッズ,インナー,タイツ・ストッキング,100,159,4.2
2015/11/04 0:00:00,831425,31,1050,30歳-34歳,青森県,東北,レディース,小物,ストール,ワンサイズ,7068,3.96
2014/02/02 0:00:00,197287,28,1048,25歳-29歳,埼玉県,関東,不明,,,フリー,4416,3.76
2015/09/06 0:00:00,740272,28,454,25歳-29歳,宮城県,東北,レディース,トップス,カットソー,M,460,3
2016/12/30 0:00:00,1254599,29,3686,25歳-29歳,静岡県,中部,メンズ,トップス,ニット・セーター,7.ワイングラデ,64,0
2013/04/26 0:00:00,122305,25,1220,25歳-29歳,福島県,東北,レディース,シューズ,パンプス,S(000),537,4
2016/07/04 0:00:00,748705,23,1851,20歳-24歳,静岡県,中部,メンズ,パンツ,クロップドパンツ,L,712,3.2
2016/03/21 0:00:00,839625,不明,1000,不明,熊本県,九州,レディース,パンツ,パンツ全般,九分丈,36691,3.62
2016/07/06 0:00:00,1066629,25,2499,25歳-29歳,大阪府,近畿,レディース,パンツ,デニム,ネイビー,10165,3.35
2016/01/15 0:00:00,755654,20,1831,20歳-24歳,広島県,中国,レディース,パンツ,デニム,S(002),45594,4.16
2014/03/30 0:00:00,136411,37,1315,35歳-39歳,長野県,中部,レディース,トップス,カーディガン,Vロング丈,6926,4.51
2013/08/02 0:00:00,277985,50,934,50歳-54歳,岐阜県,中部,不明,,,◆フリー,19,0
2013/09/12 0:00:00,199115,26,2000,25歳-29歳,徳島県,四国,不明,,,グレー,465,4.31
2014/11/08 0:00:00,336754,32,1706,30歳-34歳,鹿児島県,九州,レディース,インナー,レギンス・スパッツ,F【11月中旬予約】19日前後出荷,73,3.5
2014/10/12 0:00:00,588004,51,2787,50歳-54歳,宮崎県,九州,不明,,,-,679,2
2014/01/01 0:00:00,367012,46,2818,45歳-49歳,京都府,近畿,レディース,アウター,ノーカラージャケット,M(001),859,3.06
2014/05/15 0:00:00,490915,25,1900,25歳-29歳,静岡県,中部,不明,,,M,1739,4.25
2017/01/30 0:00:00,934603,24,2106,20歳-24歳,埼玉県,関東,レディース,スカート,ひざ丈スカート,ブラック,39044,4.02
2015/06/25 0:00:00,275373,26,2080,25歳-29歳,石川県,中部,レディース,ワンピース・ドレス,マキシワンピ,◆フリー,43771,4.08
2014/01/21 0:00:00,230779,26,1440,25歳-29歳,大阪府,近畿,レディース,パンツ,パンツ全般,S(ロング丈)(000),113618,4.26
2016/04/26 0:00:00,945825,29,999,25歳-29歳,兵庫県,近畿,レディース,トップス,カーディガン,グレー[011],1788,3.56
2016/05/12 0:00:00,701288,21,703,20歳-24歳,山形県,東北,メンズ,トップス,Ｔシャツ,M,5648,4.37
2013/08/11 0:00:00,293705,21,172,20歳-24歳,富山県,中部,レディース,アクセサリー,その他アクセサリー,ワンサイズ,1243,3.65
2014/05/01 0:00:00,470744,22,2682,20歳-24歳,栃木県,関東,レディース,シューズ,スニーカー,ブラック,1479,3.69
2014/11/07 0:00:00,548112,36,3150,35歳-39歳,神奈川県,関東,レディース,シューズ,スニーカー,グレー,10675,4.45
2015/05/12 0:00:00,746297,25,1704,25歳-29歳,神奈川県,関東,レディース,トップス,カットソー,FREE,651,0
2013/09/23 0:00:00,271815,26,840,25歳-29歳,千葉県,関東,レディース,トップス,キャミソール,アイボリー,16,0
2015/11/01 0:00:00,578844,26,2990,25歳-29歳,愛媛県,四国,レディース,ワンピース・ドレス,ワンピース,ベージュ×ブラック,13452,3.65
2016/06/14 0:00:00,1165702,31,2700,30歳-34歳,広島県,中国,レディース,トップス,Ｔシャツ,-,427,3.33
2015/08/01 0:00:00,743697,30,813,30歳-34歳,千葉県,関東,レディース,インナー,ショーツ,FREE,378,4.16
2012/11/25 0:00:00,120352,26,2839,25歳-29歳,大阪府,近畿,レディース,シューズ,ニーハイブーツ,LL,718,3.6
2015/07/15 0:00:00,780254,20,0,20歳-24歳,北海道,北海道,レディース,ワンピース・ドレス,ワンピース,ブラック,224,0
2015/12/31 0:00:00,868578,23,2635,20歳-24歳,岩手県,東北,レディース,ワンピース・ドレス,ワンピース,グレー,27362,4.06
